date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2012-06-26,46.721772,-92.06352,lksba,LSNERR,,,,27.256410256410255,133.33333333333334,7.2,21.202564102564104,7.4,83.32051282051282,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,46.65685,-92.20166,lksol,LSNERR,2.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,46.721772,-92.06352,lksba,LSNERR,8.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,46.748649,-92.10027,lksbl,LSNERR,2.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,46.65685,-92.20166,lksol,LSNERR,,,,44.679245283018865,120,7.656603773584906,25.18867924528302,8.062264150943395,97.89433962264151,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,46.721772,-92.06352,lksba,LSNERR,,,,44.611111111111114,120,7.655555555555556,25.168518518518518,8.064814814814815,97.89074074074074,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,46.748649,-92.10027,lksbl,LSNERR,,,,16.88,123,7.238,23.644,6.798,80.066,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,46.65685,-92.20166,lksol,LSNERR,,,,30.40625,120.10416666666667,7.6,25.35625,7.940625,96.75,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,46.721772,-92.06352,lksba,LSNERR,,,,30.40625,120.10416666666667,7.6,25.35625,7.940625,96.75,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,46.748649,-92.10027,lksbl,LSNERR,,,,17.625,120.9375,7.240625,23.927083333333332,6.653125,78.875,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,46.65685,-92.20166,lksol,LSNERR,,,,22.364583333333336,120.10416666666667,7.601041666666666,25.6,7.964583333333334,97.51354166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,46.721772,-92.06352,lksba,LSNERR,,,,22.364583333333336,120.10416666666667,7.601041666666666,25.6,7.964583333333334,97.51354166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,46.748649,-92.10027,lksbl,LSNERR,,,,16.354166666666668,133.125,7.267708333333333,24.451041666666665,6.475,77.51875,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,46.65685,-92.20166,lksol,LSNERR,,,,17.5625,120,7.598958333333333,24.933333333333334,7.998958333333333,96.65729166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,46.721772,-92.06352,lksba,LSNERR,,,,17.5625,120,7.598958333333333,24.933333333333334,7.998958333333333,96.65729166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,46.748649,-92.10027,lksbl,LSNERR,,,,16.0625,132.1875,7.291666666666666,24.1625,6.451041666666667,76.75416666666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-07,46.65685,-92.20166,lksol,LSNERR,,,,23.479166666666668,127.5,7.6,24.386458333333334,8.151041666666666,97.51666666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-07,46.721772,-92.06352,lksba,LSNERR,,,,23.479166666666668,127.5,7.6,24.386458333333334,8.151041666666666,97.51666666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-07,46.748649,-92.10027,lksbl,LSNERR,,,,16.489583333333336,136.5625,7.294791666666667,24.009375,6.310416666666667,74.89166666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-08,46.65685,-92.20166,lksol,LSNERR,,,,21.114583333333336,130,7.602083333333333,24.6125,8.178125,98.30104166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-08,46.721772,-92.06352,lksba,LSNERR,,,,21.114583333333336,130,7.602083333333333,24.6125,8.178125,98.30104166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-08,46.748649,-92.10027,lksbl,LSNERR,,,,14.28125,142.5,7.316666666666666,24.145833333333332,6.31875,75.13645833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,46.65685,-92.20166,lksol,LSNERR,,,,19.239583333333332,136.04166666666666,7.601041666666666,24.611458333333335,8.155208333333333,97.99375,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,46.721772,-92.06352,lksba,LSNERR,,,,19.239583333333332,136.04166666666666,7.601041666666666,24.611458333333335,8.155208333333333,97.99375,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,46.748649,-92.10027,lksbl,LSNERR,,,,13.541666666666666,142.60416666666666,7.353125,24.29375,6.308333333333334,75.22604166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,46.65685,-92.20166,lksol,LSNERR,3.105,,,18.229166666666668,144.27083333333334,7.606249999999999,24.816666666666666,8.092708333333333,97.57708333333333,,,,,,,,,0.179,,,,,,,,,,,,9.615,
2012-07-10,46.721772,-92.06352,lksba,LSNERR,,,,17.511627906976745,140,7.6139534883720925,24.13953488372093,8.11860465116279,96.69767441860465,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,46.748649,-92.10027,lksbl,LSNERR,,,,14.354166666666668,140.9375,7.328125,24.165625,6.322916666666667,75.23229166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,46.65685,-92.20166,lksol,LSNERR,,,,19.208333333333332,149.6875,7.6,25.069791666666667,8.013541666666667,96.97083333333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,46.748649,-92.10027,lksbl,LSNERR,,,,16.104166666666668,145,7.309375,24.538541666666667,6.241666666666666,74.78020833333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,46.65685,-92.20166,lksol,LSNERR,,,,15.5625,150,7.6,25.409375,7.879166666666666,95.99270833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,46.721772,-92.06352,lksba,LSNERR,2.7800000000000002,,,16.53488372093023,158.6046511627907,7.209302325581396,24.309302325581395,5.351162790697674,63.89767441860465,,,,,,,,,0.192,,,,,,,,,,,,8.265,
2012-07-12,46.748649,-92.10027,lksbl,LSNERR,0.8899999999999999,,,15.604166666666666,154.58333333333331,7.3125,24.895833333333332,6.226041666666666,75.134375,,,,,,,,,0.23399999999999999,,,,,,,,,,,,6.885,
2012-07-13,46.65685,-92.20166,lksol,LSNERR,,,,8.760416666666668,150,7.6,25.741666666666667,7.716666666666667,94.621875,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,46.721772,-92.06352,lksba,LSNERR,,,,13.302083333333334,151.97916666666666,7.214583333333334,24.94375,5.495833333333334,66.43229166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,46.748649,-92.10027,lksbl,LSNERR,,,,14.78125,152.1875,7.3,25.280208333333334,6.135416666666667,74.58020833333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-14,46.65685,-92.20166,lksol,LSNERR,,,,8.65625,150.83333333333334,7.6,25.861458333333335,7.648958333333333,93.99583333333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-14,46.721772,-92.06352,lksba,LSNERR,,,,12.322916666666668,160.41666666666666,7.230208333333334,25.7125,5.425,66.52708333333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-14,46.748649,-92.10027,lksbl,LSNERR,,,,13.916666666666668,161.97916666666669,7.309375,25.053125,6.233333333333333,75.44895833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-15,46.65685,-92.20166,lksol,LSNERR,,,,9.395833333333334,159.47916666666666,7.5562499999999995,26.219791666666666,7.492708333333334,92.59375,,,,,,,,,,,,,,,,,,,,,,
2012-07-15,46.721772,-92.06352,lksba,LSNERR,,,,10.895833333333332,160,7.2125,26.497916666666665,5.232291666666667,65.01041666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-15,46.748649,-92.10027,lksbl,LSNERR,,,,12.895833333333334,164.27083333333334,7.297916666666667,24.59375,6.173958333333333,74.08125,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,46.65685,-92.20166,lksol,LSNERR,,,,8.489583333333334,160,7.535416666666666,26.336458333333333,7.408333333333333,91.88541666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,46.721772,-92.06352,lksba,LSNERR,,,,11.802083333333332,160,7.205208333333333,26.20104166666667,5.358333333333333,66.26041666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,46.748649,-92.10027,lksbl,LSNERR,,,,13.125,159.79166666666666,7.327083333333333,24.020833333333332,6.372916666666667,75.58229166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,46.65685,-92.20166,lksol,LSNERR,,,,7.979166666666667,160,7.51875,26.136458333333334,7.265625,89.7375,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,46.721772,-92.06352,lksba,LSNERR,,,,12.541666666666668,160.625,7.21875,25.116666666666667,5.342708333333333,64.76979166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,46.748649,-92.10027,lksbl,LSNERR,,,,12.604166666666666,158.22916666666666,7.367708333333334,23.248958333333334,6.6375,77.63958333333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,46.65685,-92.20166,lksol,LSNERR,,,,7.989583333333333,160,7.541666666666666,25.323958333333334,7.330208333333333,89.14791666666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,46.721772,-92.06352,lksba,LSNERR,,,,14.010416666666666,160.10416666666666,7.305208333333334,24.276041666666668,5.967708333333333,71.17604166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,46.748649,-92.10027,lksbl,LSNERR,,,,12.614583333333332,156.875,7.388541666666667,22.588541666666668,7.030208333333333,81.27916666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,46.65685,-92.20166,lksol,LSNERR,,,,8.520833333333334,167.70833333333334,7.5874999999999995,24.420833333333334,7.539583333333333,90.21145833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,46.721772,-92.06352,lksba,LSNERR,,,,13,160,7.388541666666667,23.555208333333333,6.55,77.10625,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,46.748649,-92.10027,lksbl,LSNERR,,,,13.395833333333334,166.875,7.420833333333333,22.441666666666666,7.103125,81.87604166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,46.65685,-92.20166,lksol,LSNERR,,,,9.197916666666666,170,7.597916666666666,24.430208333333333,7.682291666666667,91.89791666666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,46.721772,-92.06352,lksba,LSNERR,,,,13.75,160.41666666666666,7.394791666666667,23.779166666666665,6.554166666666666,77.52395833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,46.748649,-92.10027,lksbl,LSNERR,,,,13.15625,176.25,7.43125,22.69375,6.932291666666667,80.24270833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-21,46.65685,-92.20166,lksol,LSNERR,,,,8.59375,170,7.539583333333333,25.74791666666667,7.483333333333333,91.765625,,,,,,,,,,,,,,,,,,,,,,
2012-07-21,46.721772,-92.06352,lksba,LSNERR,,,,12.375,168.125,7.3812500000000005,24.522916666666667,6.455208333333333,77.39583333333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-21,46.748649,-92.10027,lksbl,LSNERR,,,,11.864583333333332,173.75,7.442708333333334,23.442708333333332,6.945833333333334,81.57708333333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-22,46.65685,-92.20166,lksol,LSNERR,,,,8.78125,170,7.528125,26.172916666666666,7.258333333333334,89.67291666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-22,46.721772,-92.06352,lksba,LSNERR,,,,11.104166666666668,168.75,7.344791666666667,25.446875,6.325,77.28541666666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-22,46.748649,-92.10027,lksbl,LSNERR,,,,11.041666666666668,180.41666666666666,7.434375,24.626041666666666,6.773958333333334,81.54270833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,46.65685,-92.20166,lksol,LSNERR,,,,9.020833333333334,175.72916666666666,7.573958333333333,26.865625,7.033333333333333,88.04270833333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,46.68536,-92.15749,WIDNR_WQX-10028981,WIDNR_WQX,,,45,50.1,,,,8.14,,,,,,,,,,,,,,,0.157,,,,,,,,
2012-07-23,46.721772,-92.06352,lksba,LSNERR,,,,10.9,172.33333333333334,7.303333333333333,25.256666666666668,5.883333333333333,71.50666666666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,46.748649,-92.10027,lksbl,LSNERR,,,,10.489583333333334,208.02083333333331,7.364583333333334,24.594791666666666,5.9625,71.51041666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,46.65685,-92.20166,lksol,LSNERR,,,,9.458333333333334,179.79166666666666,7.6,26.732291666666665,6.828125,85.22083333333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,46.748649,-92.10027,lksbl,LSNERR,,,,9.5625,193.95833333333334,7.407291666666667,24.4,6.03125,72.13020833333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,46.65685,-92.20166,lksol,LSNERR,,,,10.302083333333332,179.58333333333334,7.610416666666667,26.264583333333334,6.828125,84.57291666666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,46.748649,-92.10027,lksbl,LSNERR,,,,11.09375,176.875,7.411458333333334,23.902083333333334,5.992708333333334,71.00833333333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,46.65685,-92.20166,lksol,LSNERR,,,,38.25,180.3125,7.654166666666667,25.902083333333334,6.76875,83.18645833333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,46.748649,-92.10027,lksbl,LSNERR,,,,10.125,176.5625,7.40625,23.99791666666667,6.075,72.128125,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,46.65685,-92.20166,lksol,LSNERR,,,,42.125,184.0625,7.717708333333333,25.2625,7.152083333333334,86.94479166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,46.748649,-92.10027,lksbl,LSNERR,,,,9.833333333333332,180.72916666666666,7.442708333333334,24.086458333333333,6.058333333333334,72.08020833333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-28,46.65685,-92.20166,lksol,LSNERR,,,,27.197916666666668,185.72916666666666,7.767708333333333,25.515625,7.566666666666666,92.38854166666667,,,,,,,,,,,,,,,,,,,,,,
2012-07-28,46.748649,-92.10027,lksbl,LSNERR,,,,10.072916666666668,200.9375,7.411458333333334,24.621875,5.783333333333333,69.43125,,,,,,,,,,,,,,,,,,,,,,
2012-07-29,46.65685,-92.20166,lksol,LSNERR,,,,15.5625,188.02083333333334,7.779166666666667,25.759375,7.567708333333333,92.84895833333333,,,,,,,,,,,,,,,,,,,,,,
2012-07-29,46.748649,-92.10027,lksbl,LSNERR,,,,10.489583333333334,193.33333333333331,7.41875,25.0625,5.721875,69.309375,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,46.65685,-92.20166,lksol,LSNERR,,,,12.604166666666668,190.20833333333334,7.776041666666667,26.132291666666667,7.3812500000000005,91.1875,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,46.748649,-92.10027,lksbl,LSNERR,,,,10.6875,200.10416666666669,7.423958333333333,24.88125,5.78125,69.80104166666666,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,46.65685,-92.20166,lksol,LSNERR,,,,10.71875,199.6875,7.803125,26.161458333333332,7.310416666666667,90.33958333333334,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,46.748649,-92.10027,lksbl,LSNERR,,,,9.6875,201.25,7.439583333333333,25.108333333333334,5.755208333333333,69.784375,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,46.65685,-92.20166,lksol,LSNERR,,,,9.427083333333334,200,7.8,25.916666666666668,7.261458333333334,89.23125,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,46.748649,-92.10027,lksbl,LSNERR,,,,10.625,198.4375,7.4875,24.936458333333334,5.99375,72.31875,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,46.65685,-92.20166,lksol,LSNERR,,,,8.989583333333334,199.58333333333334,7.796875,26.330208333333335,7.226041666666666,89.6,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,46.748649,-92.10027,lksbl,LSNERR,,,,10.958333333333334,200.625,7.483333333333333,25.052083333333332,5.927083333333333,71.73854166666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,46.65685,-92.20166,lksol,LSNERR,,,,8.552083333333334,189.27083333333334,7.720833333333333,25.784375,7.109375,87.28125,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,46.721772,-92.06352,lksba,LSNERR,,,,11.419354838709678,190,7.603225806451612,23.90967741935484,7.187096774193549,85.03548387096774,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,46.748649,-92.10027,lksbl,LSNERR,,,,10.822916666666668,190.41666666666666,7.508333333333333,24.652083333333334,6.264583333333333,75.30625,,,,,,,,,,,,,,,,,,,,,,
2012-08-04,46.65685,-92.20166,lksol,LSNERR,,,,14.91666666666666,185.9375,7.766666666666667,24.917708333333334,7.217708333333333,87.184375,,,,,,,,,,,,,,,,,,,,,,
2012-08-04,46.721772,-92.06352,lksba,LSNERR,,,,20.25,190,7.616666666666666,22.694791666666667,7.117708333333334,82.52604166666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-04,46.748649,-92.10027,lksbl,LSNERR,,,,12.625,193.22916666666666,7.5375,24.23645833333333,6.421875,76.61770833333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-05,46.65685,-92.20166,lksol,LSNERR,,,,25.979166666666664,190,7.8,24.253125,7.294791666666667,87.075,,,,,,,,,,,,,,,,,,,,,,
2012-08-05,46.721772,-92.06352,lksba,LSNERR,,,,14.958333333333332,190,7.627083333333333,21.5625,7.321875,83.03229166666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-05,46.748649,-92.10027,lksbl,LSNERR,,,,12.197916666666666,194.79166666666666,7.6,23.682291666666668,6.627083333333333,78.253125,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,46.65685,-92.20166,lksol,LSNERR,5.300000000000001,,,20.378947368421052,190,7.754736842105263,24.28736842105263,7.568421052631579,90.42421052631579,,,,1.27,,,,,0.188,,,,,,,,,,,,10.305,
2012-08-06,46.721772,-92.06352,lksba,LSNERR,7.475,,,13.229166666666666,190.72916666666666,7.606249999999999,21.465625,7.173958333333333,81.21041666666666,,,,1.2349999999999999,,,,,0.4405,,,,,,,,,,,,7.4399999999999995,
2012-08-06,46.748649,-92.10027,lksbl,LSNERR,7.720000000000001,,,10.34375,192.29166666666666,7.569791666666666,22.86145833333333,7.116666666666666,82.67604166666666,,,,1.275,,,,,0.229,,,,,,,,,,,,10.77,
2012-08-07,46.65685,-92.20166,lksol,LSNERR,,,,9.552083333333332,199.89583333333334,7.707291666666666,24.679166666666667,7.716666666666667,92.7625,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,46.721772,-92.06352,lksba,LSNERR,,,,12.145833333333332,190,7.627083333333333,21.877083333333335,7.460416666666667,85.16875,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,46.748649,-92.10027,lksbl,LSNERR,,,,10.489583333333334,203.02083333333331,7.558333333333334,22.252083333333335,7.372916666666667,84.615625,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,46.65685,-92.20166,lksol,LSNERR,,,,7.145833333333334,200,7.6937500000000005,24.145833333333332,7.621875,90.78541666666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,46.721772,-92.06352,lksba,LSNERR,,,,11.71875,191.875,7.6125,22.148958333333333,7.570833333333334,86.82083333333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,46.748649,-92.10027,lksbl,LSNERR,,,,10.135416666666666,198.85416666666666,7.530208333333333,21.695833333333333,7.4,84.1,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,46.65685,-92.20166,lksol,LSNERR,,,,6.75,200,7.663541666666666,23.270833333333332,7.528125,88.20625,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,46.721772,-92.06352,lksba,LSNERR,,,,15.364583333333329,200.72916666666666,7.676041666666666,21.061458333333334,7.852083333333333,88.10104166666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,46.748649,-92.10027,lksbl,LSNERR,,,,10.979166666666668,194.27083333333334,7.565625,21.2625,7.597916666666666,85.61458333333333,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,46.65685,-92.20166,lksol,LSNERR,,,,6.96875,200,7.679166666666667,22.516666666666666,7.777083333333334,89.84791666666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,46.721772,-92.06352,lksba,LSNERR,,,,14.489583333333336,200,7.7625,20.058333333333334,8.3875,92.403125,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,46.748649,-92.10027,lksbl,LSNERR,,,,10.375,189.79166666666666,7.626041666666667,20.851041666666667,7.944791666666666,88.828125,,,,,,,,,,,,,,,,,,,,,,
2012-08-11,46.65685,-92.20166,lksol,LSNERR,,,,6.760416666666667,200,7.688541666666667,22.894791666666666,7.93125,92.19791666666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-11,46.721772,-92.06352,lksba,LSNERR,,,,11.75,195.9375,7.81875,20.823958333333334,8.640625,96.63958333333333,,,,,,,,,,,,,,,,,,,,,,
2012-08-11,46.748649,-92.10027,lksbl,LSNERR,,,,9.46875,200.625,7.635416666666666,21.501041666666666,7.867708333333334,89.18541666666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-12,46.65685,-92.20166,lksol,LSNERR,,,,6.239583333333334,200,7.702083333333333,22.971875,7.908333333333333,92.09791666666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-12,46.721772,-92.06352,lksba,LSNERR,,,,10.21875,190.625,7.741666666666667,20.775,8.380208333333334,93.63229166666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-12,46.748649,-92.10027,lksbl,LSNERR,,,,9.052083333333334,204.16666666666669,7.548958333333333,21.559375,7.509375,85.10625,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,46.65685,-92.20166,lksol,LSNERR,,,,5.739583333333334,200,7.696875,23.13854166666667,7.8625,91.815625,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,46.721772,-92.06352,lksba,LSNERR,,,,9.895833333333334,191.77083333333334,7.7375,20.711458333333333,8.347916666666666,93.178125,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,46.748649,-92.10027,lksbl,LSNERR,,,,8.875,212.5,7.532291666666667,21.682291666666668,7.220833333333333,82.02604166666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,46.65685,-92.20166,lksol,LSNERR,,,,5.760416666666667,200,7.697916666666667,22.998958333333334,7.770833333333333,90.534375,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,46.721772,-92.06352,lksba,LSNERR,,,,9.666666666666666,200.9375,7.679166666666666,20.617708333333333,8.09375,90.178125,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,46.748649,-92.10027,lksbl,LSNERR,,,,8.104166666666666,209.58333333333334,7.539583333333333,21.721875,7.296875,83.01041666666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,46.65685,-92.20166,lksol,LSNERR,,,,5.822916666666667,200,7.694791666666667,22.8875,7.654166666666667,89.115625,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,46.721772,-92.06352,lksba,LSNERR,,,,8.125,200.41666666666666,7.701041666666667,20.68125,8.095833333333333,90.29895833333333,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,46.748649,-92.10027,lksbl,LSNERR,,,,7.958333333333334,200.52083333333334,7.56875,21.829166666666666,7.380208333333333,84.090625,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,46.65685,-92.20166,lksol,LSNERR,,,,6.46875,200,7.702083333333333,22.198958333333334,7.714583333333334,88.54166666666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,46.721772,-92.06352,lksba,LSNERR,,,,9.323529411764705,200,7.855882352941177,20.391176470588235,8.516176470588235,94.31764705882352,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,46.748649,-92.10027,lksbl,LSNERR,,,,8.0625,206.14583333333334,7.545833333333333,21.203125,7.290625,82.040625,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,46.65685,-92.20166,lksol,LSNERR,,,,6.614583333333333,200,7.726041666666666,21.817708333333332,7.882291666666666,89.8625,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,46.721772,-92.06352,lksba,LSNERR,,,,9.229166666666668,195.72916666666666,7.973958333333333,19.380208333333332,8.74375,95.015625,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,46.748649,-92.10027,lksbl,LSNERR,,,,7.479166666666667,211.45833333333334,7.55,20.8625,7.298958333333333,81.63333333333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-18,46.65685,-92.20166,lksol,LSNERR,,,,6.354166666666667,200,7.71875,21.359375,7.846875,88.671875,,,,,,,,,,,,,,,,,,,,,,
2012-08-18,46.721772,-92.06352,lksba,LSNERR,,,,8.270833333333332,190.72916666666666,8.013541666666667,19.18125,8.980208333333334,97.12291666666667,,,,,,,,,,,,,,,,,,,,,,
2012-08-18,46.748649,-92.10027,lksbl,LSNERR,,,,6.979166666666667,209.47916666666669,7.558333333333334,20.678125,7.339583333333334,81.78854166666666,,,,,,,,,,,,,,,,,,,,,,
2012-08-19,46.65685,-92.20166,lksol,LSNERR,,,,5.791666666666667,202.60416666666666,7.719791666666667,21.982291666666665,7.936458333333333,90.74583333333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-19,46.721772,-92.06352,lksba,LSNERR,,,,8.427083333333332,199.79166666666666,8.179166666666667,19.2875,9.504166666666666,103.19687499999999,,,,,,,,,,,,,,,,,,,,,,
2012-08-19,46.748649,-92.10027,lksbl,LSNERR,,,,6.3125,216.66666666666666,7.559375,20.851041666666667,7.451041666666667,83.35520833333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,46.65685,-92.20166,lksol,LSNERR,,,,5.708333333333333,203.22916666666666,7.730208333333334,21.802083333333332,8.097916666666666,92.23958333333333,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,46.68536,-92.15749,WIDNR_WQX-10028981,WIDNR_WQX,,,18,40.9,189,7.8,,7.5,84.1,,,,,,,,,,,,,,0.138,,,,,,,,
2012-08-20,46.721772,-92.06352,lksba,LSNERR,,,,7.694736842105263,198.8421052631579,8.185263157894736,19.236842105263158,9.57157894736842,103.77473684210527,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,46.748649,-92.10027,lksbl,LSNERR,,,,7.947916666666666,221.45833333333331,7.539583333333333,20.447916666666668,7.329166666666667,81.271875,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,46.65685,-92.20166,lksol,LSNERR,,,,5.2105263157894735,200.26315789473685,7.644736842105263,21.16578947368421,8.005263157894737,90.12368421052632,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,46.721772,-92.06352,lksba,LSNERR,,,,7.708333333333334,199.79166666666666,8.236458333333333,18.811458333333334,9.720833333333333,104.40520833333333,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,46.748649,-92.10027,lksbl,LSNERR,,,,7.936842105263158,212.21052631578948,7.5873684210526315,20.629473684210527,7.473684210526316,83.1757894736842,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,46.721772,-92.06352,lksba,LSNERR,,,,7.572916666666666,198.4375,8.319791666666667,18.966666666666665,9.921875,106.88645833333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,46.748649,-92.10027,lksbl,LSNERR,,,,7.364583333333333,207.8125,7.632291666666666,20.679166666666667,7.769791666666666,86.53958333333334,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,46.721772,-92.06352,lksba,LSNERR,,,,7.635416666666666,194.6875,8.353125,19.778125,9.896875,108.359375,,,,,,,,,,,,,,,,,,,,,,
